system:index,B11,B12,B2,B3,B4,B8,MNDWI,NDBI,NDVI,NDWI,label,rand,.geo
145,0.0264,0.0211,0.0562,0.1126,0.0804,0.1342,0.6220238,-0.6,0.17460318,-0.055946656,0,0.10063162411220083,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,0.0274,0.0228,0.03935,0.0677,0.04105,0.02,0.3396229,0.18612118,-0.3885525,0.5848881,0,0.22844347122260444,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,0.01955,0.01455,0.03585,0.05625,0.0528,0.0291,0.51723754,-0.23742808,-0.27866733,0.3051918,0,0.4522714351085205,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,0.09379999,0.05905,0.0454,0.0764,0.0636,0.09955,-0.068572156,-0.072752394,0.22439925,-0.1526068,0,0.630185300804414,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,0.0197,0.0151,0.0268,0.0421,0.0426,0.0278,0.34924078,-0.17518248,-0.17147192,0.17967781,0,0.5045792643115912,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,0.2932,0.2033,0.1092,0.144,0.1858,0.3264,-0.34126258,-0.0456949,0.25022423,-0.37024224,0,0.34272311686186174,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,0.0186,0.01415,0.0689,0.1018,0.0875,0.050449997,0.67362577,-0.40236846,-0.2697341,0.30055386,0,0.6365222786948684,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,0.026,0.0199,0.0575,0.0958,0.0886,0.0432,0.5855546,-0.2353706,-0.340458,0.3649539,0,0.9879629753780454,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,0.0343,0.02035,0.0226,0.035099998,0.03535,0.0323,0.038108185,0.0100640915,-0.054463964,0.042355567,0,0.26986037179404665,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,0.0216,0.01615,0.0292,0.04095,0.04275,0.0203,0.3010468,-0.0076756813,-0.3335064,0.30855107,0,0.6198563852952985,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,0.0183,0.0133,0.02845,0.0436,0.04,0.034649998,0.4238945,-0.36188796,-0.081442714,0.08408583,0,0.6765283414601275,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,0.017549999,0.0147,0.03345,0.05245,0.0492,0.026099999,0.48712578,-0.1858207,-0.27069816,0.3350614,0,0.14288047812579519,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,0.0231,0.0206,0.0363,0.067,0.0417,0.016600002,0.3552104,0.14245255,-0.4035753,0.5921713,0,0.06521663354626528,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,0.0287,0.0195,0.0245,0.0364,0.0383,0.0373,0.13949582,-0.1433892,-0.017182134,-0.001257836,0,0.7083632788874319,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,0.03295,0.02135,0.05855,0.086150005,0.07355,0.0783,0.3575877,-0.3724801,0.00216232,0.053629033,0,0.6881496841079902,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,0.02325,0.0194,0.03485,0.06555,0.04,0.01675,0.44437802,0.14049496,-0.48023263,0.6196919,0,0.3967073921312909,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,0.0567,0.0328,0.0557,0.0794,0.074,0.0552,0.1472222,0.04704462,-0.13349225,0.14818653,0,0.9259158675120678,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,0.03185,0.0233,0.04925,0.07425,0.05435,0.0238,0.3742167,0.14125167,-0.3262429,0.49258938,0,0.8031454241387145,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,0.0189,0.0151,0.03765,0.0758,0.065,0.01835,0.5684854,-0.048936162,-0.53136724,0.5705606,0,0.6777463424378481,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,0.0311,0.0231,0.04635,0.07185,0.0522,0.04455,0.3913663,0.009424843,-0.14748915,0.28477412,0,0.7311897963679154,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,0.0261,0.01805,0.04295,0.06275,0.0674,0.0488,0.39874542,-0.29909164,-0.1556772,0.09915424,0,0.437732378626707,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,0.1287,0.0732,0.02875,0.0546,0.0463,0.1019,-0.40764034,0.11690852,0.35689136,-0.27761772,0,0.7015937242507999,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,0.03955,0.02645,0.0255,0.039,0.0407,0.048,0.02226652,-0.100221075,0.07411965,-0.07955531,0,0.6034850977639926,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,0.0343,0.02035,0.02255,0.0352,0.03635,0.033150002,0.042970456,-0.011372686,-0.03416983,0.019558845,0,0.889330234747944,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,0.2592,0.1711,0.1062,0.13659999,0.1468,0.3664,-0.32052976,-0.16793662,0.42571595,-0.4613748,0,0.11173773920183838,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,0.01695,0.0143,0.03725,0.0709,0.0619,0.01595,0.60199964,0.095368214,-0.5944627,0.6391302,0,0.2044411366363591,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,0.055299997,0.03225,0.0306,0.0484,0.0446,0.0756,-0.05116722,-0.1716688,0.23712775,-0.20908545,0,0.40664486317545434,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,0.0181,0.0138,0.0263,0.04,0.0424,0.0212,0.37261695,-0.026022295,-0.30397728,0.31082982,0,0.6977303886116101,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,0.0155,0.0144,0.02325,0.03405,0.0267,0.01175,0.34746376,0.20344199,-0.39601773,0.52961177,0,0.7653723234421743,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,0.016800001,0.0144,0.02395,0.0386,0.0379,0.02035,0.3594268,-0.03952432,-0.30032822,0.31013417,0,0.658207211541385,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,0.022950001,0.0176,0.03885,0.07155,0.0461,0.0218,0.47243574,0.05617052,-0.39980993,0.5774059,0,0.6006695803187265,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,0.047650002,0.0279,0.0306,0.04925,0.04575,0.05215,0.030270947,-0.062965274,0.069456466,-0.05692729,0,0.9705030671238145,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,0.022,0.01965,0.0369,0.068900004,0.0422,0.015350001,0.42191046,0.16880968,-0.49802443,0.63995063,0,0.5203574121581502,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,0.020599999,0.01805,0.0378,0.0706,0.0427,0.01355,0.44118074,0.18398482,-0.55596566,0.70290697,0,0.9517029971435136,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,0.1345,0.07605,0.03815,0.0646,0.05465,0.24265,-0.32665038,-0.29295498,0.6434916,-0.5740041,0,0.03219602825575252,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,0.016449999,0.0139,0.02485,0.0412,0.03955,0.0246,0.41630593,-0.1127095,-0.29691234,0.25827008,0,0.24371218689504515,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,0.1371,0.08135,0.0364,0.0562,0.0479,0.0608,-0.40027052,0.3744414,0.11364993,-0.023375127,0,0.4018510565156743,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,0.15924999,0.087,0.0345,0.05555,0.04415,0.20505,-0.48873812,-0.13388467,0.65365875,-0.57271063,0,0.3915319453745095,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,0.1569,0.0893,0.0425,0.0706,0.0529,0.152,-0.3884022,0.028012171,0.49264982,-0.36876532,0,0.27022111300358276,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,0.0194,0.0155,0.0255,0.0434,0.0416,0.0259,0.398773,-0.19382164,-0.2091603,0.247093,0,0.25405478214091703,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,0.0206,0.0166,0.0244,0.0416,0.0412,0.0286,0.27678573,-0.11145039,-0.20222633,0.20685114,0,0.6930875751342104,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,0.0252,0.0229,0.0381,0.0725,0.04395,0.0129,0.433319,0.11368935,-0.5331263,0.689905,0,0.05762521638084139,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,0.1903,0.1235,0.0718,0.1123,0.1066,0.19765,-0.26073745,-0.012812588,0.29645917,-0.27215725,0,0.39541567011118683,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,0.0133,0.0118,0.021,0.0342,0.0226,0.0054,0.38360655,0.16279067,-0.39884394,0.578125,0,0.5057436429532272,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,0.014149999,0.01225,0.03245,0.0563,0.045,0.01215,0.57903963,0.18791297,-0.5574192,0.63303494,0,0.9774436533326363,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,0.021049999,0.0168,0.0266,0.042099997,0.04555,0.0227,0.32381868,-0.019589536,-0.35297266,0.3230672,0,0.2859043868128257,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,0.0199,0.0179,0.0399,0.066,0.0488,0.0082,0.5451264,0.34261838,-0.6433409,0.73333335,0,0.38903317390223946,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,0.1649,0.08345,0.02985,0.0566,0.03875,0.348,-0.487288,-0.35814333,0.7963337,-0.716661,0,0.2822815490815497,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,0.14885,0.07815,0.0284,0.053,0.03985,0.262,-0.47087324,-0.2832723,0.7236722,-0.662561,0,0.9850375492265162,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,0.20684999,0.1248,0.03815,0.0701,0.05975,0.2643,-0.5354025,-0.078567326,0.6157578,-0.57656974,0,0.5933667102661294,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,0.24445,0.15265,0.0612,0.0951,0.116,0.29305,-0.43958724,-0.119674854,0.42060956,-0.4983759,0,0.08221603843232339,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,0.052050002,0.02885,0.02175,0.0382,0.0296,0.131,-0.15917724,-0.42744988,0.6062314,-0.56310374,0,0.3754411408237007,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,0.1619,0.10285,0.052,0.078600004,0.08995,0.2441,-0.3519292,-0.20151348,0.44098237,-0.50669825,0,0.5563532567911014,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,0.16135,0.11175,0.05785,0.095750004,0.0895,0.2967,-0.24524763,-0.2936931,0.5308859,-0.51493335,0,0.14069838533520174,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,0.1309,0.0771,0.0374,0.055,0.0488,0.085,-0.41105637,0.20321764,0.2875,-0.20022064,0,0.8946318319347615,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,0.01595,0.0138,0.0238,0.0379,0.0368,0.02505,0.4101846,-0.19019142,-0.18522923,0.20075305,0,0.05376375047083182,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,0.0194,0.0135,0.06155,0.0805,0.0747,0.046049997,0.62547296,-0.35696286,-0.26605928,0.29679108,0,0.02817376584503617,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,0.1691,0.1043,0.0365,0.0574,0.0486,0.0966,-0.4819103,0.276808,0.281493,-0.20725076,0,0.26635213339496033,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,0.15325001,0.1092,0.0681,0.105100006,0.0998,0.1343,-0.2040556,0.04256399,0.20763126,-0.18008642,0,0.5792098953965893,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,0.01795,0.0147,0.0344,0.058349997,0.05485,0.028099999,0.48690456,-0.19486988,-0.28726327,0.3324441,0,0.4490978065228627,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,0.0614,0.031,0.0212,0.0441,0.0322,0.0574,-0.18302387,-0.010563362,0.31058618,-0.15436238,0,0.8813726913355864,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,0.0132,0.0122,0.0223,0.0323,0.0266,0.0092,0.36535162,0.22788206,-0.486911,0.53297687,0,0.6863127874358952,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,0.0475,0.0338,0.04595,0.0747,0.06395,0.06515,0.22291192,-0.21356454,-0.06546759,0.10710943,0,0.43799474369493163,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,0.1093,0.06055,0.03985,0.0663,0.05695,0.10385,-0.2519489,0.024694104,0.267749,-0.21175416,0,0.6802473152826398,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,0.0306,0.0218,0.0203,0.0306,0.0326,0.0303,0.0362205,-0.027496416,-0.012285028,0.016611299,0,0.98487431253231,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,0.0287,0.0195,0.0248,0.0367,0.0384,0.0362,0.15470174,-0.13595167,-0.044041466,0.030864203,0,0.9214562219310207,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,0.0408,0.0352,0.0229,0.0503,0.0329,0.0319,0.08786611,0.18867923,-0.11747285,0.23571427,0,0.6510335255614752,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,0.0208,0.01725,0.03715,0.074049994,0.0669,0.019949999,0.52890307,-0.034697432,-0.49292374,0.5393866,0,0.023595095519868825,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,0.0163,0.01475,0.0275,0.043700002,0.04285,0.022950001,0.40514386,-0.12981223,-0.28328016,0.27709606,0,0.34287694671164504,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,0.0185,0.01505,0.024,0.0405,0.04205,0.02825,0.34131297,-0.19775276,-0.18842562,0.17923279,0,0.30102071665692465,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,0.0273,0.02385,0.04015,0.068450004,0.04335,0.0148,0.38227782,0.17099966,-0.49304092,0.64331675,0,0.04900155815169471,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,0.1425,0.1002,0.025,0.047,0.04,0.0366,-0.44075143,0.56194454,-0.0864947,0.13796215,0,0.326896188914614,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,0.10715,0.0753,0.0456,0.0665,0.0722,0.1575,-0.23268305,-0.15113175,0.34279108,-0.36578542,0,0.23683997713828642,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,0.1214,0.0618,0.0263,0.0436,0.0404,0.105,-0.4617775,0.07474746,0.41883114,-0.39959154,0,0.11787580084849658,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,0.0669,0.0408,0.03555,0.054300003,0.04695,0.1075,-0.12013669,-0.24797441,0.38590178,-0.33806393,0,0.29007530341262544,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,0.2283,0.1484,0.07,0.104,0.131,0.2689,-0.3560258,-0.12509306,0.35836557,-0.45893985,0,0.8581206282354192,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,0.2387,0.1404,0.044,0.0813,0.0704,0.3644,-0.5090253,-0.18626367,0.66364026,-0.6338774,0,0.04953972542303564,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,0.0598,0.033,0.0402,0.0644,0.0576,0.0491,0.041879456,0.073584884,-0.050488602,0.122962974,0,0.2716582713171911,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,0.1944,0.1122,0.0418,0.0639,0.0562,0.1668,-0.50592214,0.032988682,0.48835373,-0.44228092,0,0.2843569249871132,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,0.0161,0.0152,0.0402,0.0589,0.0409,0.0042,0.5207497,0.4909091,-0.72200775,0.79888266,0,0.24560347004634386,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,0.0406,0.0315,0.0332,0.057099998,0.0448,0.02805,0.1302203,0.21859096,-0.12399796,0.24583833,0,0.6700440443051136,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,0.12735,0.06595,0.031,0.0424,0.0431,0.059,-0.47161216,0.36056992,0.15805139,-0.18521217,0,0.7733518335537208,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,0.0151,0.0132,0.023,0.0368,0.0356,0.021,0.3705773,-0.12643678,-0.28254846,0.29503107,0,0.7466310692009819,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,0.0569,0.0368,0.02515,0.0347,0.0374,0.03255,-0.22961992,0.25665423,-0.057172142,0.0030262303,0,0.11727826828677179,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,0.1376,0.0783,0.0379,0.057,0.0462,0.0944,-0.42111507,0.19245285,0.3258427,-0.24544176,0,0.06048750963305349,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,0.1563,0.0891,0.0264,0.0389,0.0378,0.1554,-0.6020988,0.003747883,0.6127062,-0.58844763,0,0.3060328647125723,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,0.014350001,0.0131,0.0269,0.037100002,0.0295,0.0167,0.3785205,-0.00410771,-0.26758662,0.37524936,0,0.9423504381554823,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,0.0201,0.0173,0.0256,0.0394,0.0415,0.0256,0.29620254,-0.09892733,-0.24246398,0.22392212,0,0.19067324429073162,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,0.0275,0.0201,0.0268,0.0371,0.0395,0.0375,0.14032497,-0.07835329,-0.025495734,0.0,0,0.2874615965276974,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,0.0177,0.01615,0.0248,0.03765,0.0391,0.02485,0.35939807,-0.18644221,-0.22774348,0.18143237,0,0.4107950317746474,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,0.024300002,0.0204,0.04,0.072850004,0.04435,0.0151,0.44130415,0.26497605,-0.5062259,0.6424393,0,0.025135041389150015,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,0.1731,0.1079,0.035,0.0631,0.0518,0.2366,-0.46859902,-0.1827121,0.6429479,-0.6032238,0,0.8269267508807915,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,0.02075,0.01605,0.0235,0.03455,0.0372,0.03475,0.27612224,-0.26944762,-0.033029597,0.008313237,0,0.2668073786184765,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,0.10865,0.06145,0.0304,0.04425,0.0474,0.1303,-0.38616154,-0.08105068,0.44399044,-0.46632868,0,0.3214779585333174,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,0.0175,0.0142,0.0221,0.0391,0.039,0.0218,0.37920937,-0.13333336,-0.27918783,0.29218104,0,0.16946792399750232,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,0.0191,0.0135,0.0231,0.0375,0.0363,0.0289,0.33333334,-0.21758004,-0.14749263,0.13302755,0,0.39041564473596757,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,0.017700002,0.0132,0.02585,0.0384,0.03725,0.03585,0.39948505,-0.35283226,-0.06830587,0.039489817,0,0.9102551812342702,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,0.1844,0.1013,0.0364,0.0658,0.0531,0.2332,-0.4919654,-0.13348041,0.62829405,-0.5547765,0,0.39955702177200614,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,0.1837,0.1344,0.0489,0.0827,0.08855,0.1333,-0.38126233,0.15428714,0.20640612,-0.24032886,0,0.6687644129172102,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,0.0171,0.0135,0.0239,0.0379,0.0392,0.0276,0.35842296,-0.2214182,-0.1856115,0.13352546,0,0.0731138114382266,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,0.1628,0.1061,0.0312,0.0451,0.0388,0.0767,-0.5837524,0.35274604,0.3398773,-0.27124563,0,0.4836038891657668,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,0.01875,0.015,0.028,0.0404,0.0421,0.020100001,0.34895095,-0.0034246678,-0.37199852,0.3368612,0,0.5024484363071476,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,0.161,0.1011,0.03265,0.05485,0.0515,0.1866,-0.484749,-0.09141643,0.5525045,-0.5537802,0,0.8053771712722921,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,0.044600002,0.0286,0.06875,0.1198,0.0863,0.03985,0.45827106,0.07382342,-0.36473066,0.4956404,0,0.49482091638615455,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,0.01505,0.01215,0.02405,0.037699997,0.03605,0.02325,0.4116086,-0.21471938,-0.2555106,0.24371485,0,0.8353311954983065,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,0.019650001,0.0157,0.0291,0.04225,0.0435,0.0179,0.38676688,3.4986206E-4,-0.4043061,0.37901595,0,0.20449826539222593,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,0.0153,0.014,0.0338,0.0526,0.0414,0.0059,0.49834985,0.34275618,-0.6229261,0.7434555,0,0.6383549687260777,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,0.0209,0.0162,0.0225,0.0406,0.0388,0.0263,0.28869045,-0.105263144,-0.21995464,0.19291338,0,0.037064137821506304,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,0.0267,0.01765,0.02365,0.036,0.0388,0.04015,0.16844855,-0.19171152,-0.0076469104,-0.03255154,0,0.4522693223715718,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,0.0144,0.0135,0.0248,0.038,0.0291,0.0057,0.41653666,0.4789916,-0.62289566,0.70776254,0,0.8411495705999054,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,0.0906,0.0578,0.0465,0.0829,0.06915,0.1982,-0.0946864,-0.3178536,0.4098667,-0.38926497,0,0.19919996328283562,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,0.039449997,0.02705,0.0414,0.075,0.0494,0.0213,0.26371992,0.3223326,-0.44609237,0.58635706,0,0.21638304908433303,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,0.1383,0.0786,0.0324,0.062,0.0502,0.199,-0.35335335,-0.18781723,0.5678392,-0.5066202,0,0.061673094171783904,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,0.02585,0.02015,0.0401,0.05985,0.0398,0.0188,0.3865684,0.2639276,-0.45896143,0.5678648,0,0.7082863547732654,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,0.059249997,0.0405,0.0507,0.0814,0.0763,0.06295,0.17719957,-0.014897607,-0.12141925,0.14477795,0,0.8327566966700699,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,0.01845,0.01315,0.06445,0.09865,0.08355,0.0534,0.6632469,-0.4429121,-0.19867492,0.21312192,0,0.8993137647738793,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,0.02115,0.01645,0.02665,0.04095,0.04095,0.0224,0.3198302,-0.016609393,-0.31423968,0.2923397,0,0.6868061312438203,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,0.0321,0.0237,0.0601,0.0969,0.09,0.0497,0.5009927,-0.22275446,-0.31258646,0.32883185,0,0.05159320117727828,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,0.1992,0.1292,0.0584,0.1021,0.0914,0.2484,-0.31106612,-0.071033396,0.403782,-0.40534264,0,0.26795463834246924,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,0.014,0.01275,0.0384,0.075550005,0.06165,0.013599999,0.6853368,0.15828596,-0.6314415,0.6846415,0,0.7558747612639333,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,0.03725,0.02325,0.0242,0.0334,0.03795,0.030250002,-0.0056482423,0.05007416,-0.073784806,0.035851724,0,0.7395549394082152,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,0.017299999,0.01465,0.0385,0.0617,0.0444,0.00655,0.5423077,0.43048704,-0.6637494,0.75076395,0,0.6700810174773096,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,0.19025001,0.14585,0.0474,0.07965,0.07125,0.2431,-0.41847575,-0.12000938,0.5063503,-0.5267234,0,0.7587012701598568,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,0.016449999,0.01195,0.0252,0.03725,0.03665,0.027150001,0.39119193,-0.26578116,-0.1647732,0.13964446,0,0.4844776599309887,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,0.1393,0.0799,0.0295,0.0496,0.0411,0.0793,-0.4792276,0.27583697,0.3189824,-0.22702704,0,0.5042895274516123,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,0.1204,0.0636,0.03805,0.0664,0.05225,0.24065,-0.2900761,-0.34136644,0.64450705,-0.5625153,0,0.46179091697669516,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,0.035350002,0.02205,0.0556,0.08140001,0.07055,0.0894,0.36254886,-0.41778427,0.08748175,-0.04933644,0,0.32884913819156314,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,0.1497,0.0813,0.0426,0.0744,0.0582,0.3021,-0.34258455,-0.34857145,0.67431927,-0.6073571,0,0.38257804589316935,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,0.08595,0.04585,0.0205,0.0332,0.0338,0.053049996,-0.41719237,0.25257993,0.1952964,-0.1896306,0,0.5966335873995054,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,0.03935,0.02615,0.07145,0.1213,0.09385,0.04865,0.5136335,-0.06505537,-0.30917537,0.42522666,0,0.8993399215694793,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,0.07355,0.04135,0.0197,0.0357,0.0272,0.065799996,-0.33573583,0.044086147,0.4057352,-0.30140918,0,0.6979791510550275,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,0.03325,0.02155,0.032,0.05155,0.0512,0.04895,0.21114476,-0.21088998,-0.016256675,0.011937971,0,0.49173599154195435,"{""type"":""MultiPoint"",""coordinates"":[]}"
